date_posted,link,price,city,subregion,region,post_text,prices_need_cleaning,posts_scraped_on
2021-12-16T12:31:15-0600,https://houston.craigslist.org/lss/d/beachwood-math-science-act-sat-lsat/7421570961.html,None,Houston,None,houston,"I am a Case Western Reserve University and University of Maryland graduate. Already, I have a JD and MBA from Case, and I graduated with a BSc in Biological Sciences and BSc in Psychology, plus an Honors degree, from the University of Maryland. I am available to tutor elementary through college/graduate level students in Sciences, Math, Statistics and English and in preparation for Math, Science, Economics, Business, PSAT, ACT, SAT, PCAT, GRE, GMAT, LSAT, MCAT, ASVAB, STEM disciplines, & Graduate School coursework! Also, I tutor online classes for graduate and undergraduate schools. I have had experience teaching in one-on-one situations and in the classroom. My rates are based on my expertise and hours are flexible. My cell # is 443 739 4141    ",False,2021-12-24
2021-12-14T22:07:18-0600,https://houston.craigslist.org/lss/d/houston-sat-act-coaching-math-physics/7420945197.html,None,"Houston, Anywhere",None,houston,"I’m a full-time test-prep coach, tutor and teacher with 99th% standardized test scores (2280 out of 2400 on the SAT, 168 Quantitative/168 Verbal on the GRE), and over 10 years of teaching experience.  I’m passionate about helping students at all skill-levels realize their full potential.  There is no experience more rewarding than guiding a student from a place of anxiety and frustration, to confidence and mastery.  Helping students develop competence in their challenging math/physics classes, or coaching them to conquer the SAT/ACT and ultimately gain admission to their dream schools is the reason I’ve devoted myself to teaching.   (See the very bottom of this ad ""ABOUT ME"" to learn more about my background)   ►SAT-ACTMy tutoring approach is systematic and results-oriented, and I’ve helped students master all sections of the SAT and ACT.  Several students I’ve coached have received perfect or near-perfect scores on the SAT/ACT.  On average, students who work with me improve their SAT scores by 150 points, and ACT scores by 3 points.My Teaching Experience Includes:-	Designing custom curricula and teaching summer SAT ""boot camps"" -	Teaching key test-taking skills to small groups, classes, and individuals     preparing for standardized exams -	Helping at-risk students with extenuating circumstances prepare for the    SAT/ACT, and exit exams -	Using analytic tools to identify strengths and problem areas to create learning    plans for students at every level -	Tutoring high-performing students aiming to earn a perfect score on the    SAT/ACT My Appoach: I provide a customized learning plan, skills-insights, and regular progress check-ins for all students. Every student preparing for the SAT, ACT, or other standardized exam should be familiar with the Four Pillars of Successful Learning.  The Four Pillars are fundamental building blocks of a successful study plan, and are applicable to any skill that you want to develop to a higher level.  By practicing the Four Pillars of Successful Learning, you will work on the fundamental skills and knowledge required to earn a great score, and succeed in a higher learning setting. The Four Pillars:1.	Make a study plan and set a specific, measurable goal. Create a reasonable,      measurable, and time-bound goal. Then make detailed plans to attain that goal. 2.	Obtain and practice with high-quality study materials. Acquire a physical      copy of the official study guide, or acquire a login for the official online      practice materials. 3.	Develop a sufficient set of optimal study habits and methods. Find unique      study methods that will work for you. 4.	Sustain directed effort over a long period of time.  Make learning a long-term      habit, and study for at least 12 hours   (outside of any other coursework or prep      classes). ► Math and Physics TutoringMany of the students I have worked with over the years have missed a key concept or two at the foundational level in math or science, and have then started to fall further and further behind in their classes as a result.  They consult me when they reach Pre-Calculus or Calculus, and feel totally lost and overwhelmed.  Almost always, I can trace their issues to missing concepts in foundational or secondary skillsFor this reason, I spend time during each tutoring session systematically covering topics from previous courses that the student, for one reason or another, has failed to master. I help to foster a truly robust understanding of the subject matter that transcends the particular curriculum. The amazing thing is that this works – this approach really helps students achieve their learning goals!Contact me to see how this radically different approach can change your relationship to math and science, and turn you into the genius you always knew you could be.Subjects I Tutor: Physics: AP and On-LevelPre-AlgebraAlgebra I & IIGeometryAccounting and FinanceTrigonometry and PreCalculusStatistics: AP and On-LevelCalculus: AP and On-Level, College Calculus I, II, and III***CONTACT ME***Please write to me through the craigslist system as well as: testprep.math.physics.tutor (at geemale)(I've misspelled the word as the craigslist filter doesn't allow me to post the full name). The craigslist system is not always reliable, so by writing through 2 systems, I'm most likely to receive your inquiry.  Student EndorsementsMy son was failing a college business statistics class and was getting ready to drop it. Daniel was highly recommended to us and we quickly learned why. Not only is he extremely smart with an awesome talent of being able to help others, he is friendly, conscientious, and very dependable. At first I was a little skeptical about tutoring via Skype, but after just one session and talking to my son on the phone and hearing his relief and renewed confidence – I was definitely a believer! So whether in person or through Skype, Daniel is an amazing tutor and you can absolutely count on him to make a huge difference in your student’s success. - PattyOur daughter wanted to pursue a degree within the pre medical realm. Coming from an extremely competitive high school her class rank was not high enough make that happen and her PSAT score was fair. After evaluating several programs and  meeting with tutors, we felt that Daniel was the best choice. He got to know our daughter, assessed her strengths, and created a personalized program to help work on maximizing her testing strengths. This is key because not all kids learn or test the same and most programs teach to the mass not at an individual level. After two months just 1 session per week her score came up 350 points on the SAT and 4 points on the ACT. Securing not only admission but scholarship money. She is now currently a neuroscience (pre med) major going into her sophomore year at CU Boulder. - Pam M.I just finished my sophomore year at Baylor, and Daniel has helped me tremendously this past year in Calculus and Physics. Since I was living in Waco, he would hold our weekly tutoring sessions over Skype and would pull up a white board and go through homework problems with me or anything I was having trouble on. Something I think that helped me the most was that Daniel would try to relate whatever material I was learning back to the real world by explaining it to me or sending me a link to a YouTube video, which I really appreciated. I definitely recommend Daniel as a tutor if you want to excel in your classes! - CarolineDaniel has been an outstanding Math and Physics tutor for my son. He was especially helpful with Algebra 2 and is always available to answer a quick question – even outside of normal tutoring sessions. His end of semester group sessions have also been effective in getting the kids ready for finals. In addition, he is extremely flexible in scheduling the individual tutoring sessions – working with our schedule by alternating face-to-face and Skype sessions as needed. His patience and guidance helped restore my son’s confidence during a rough time. - Randy About MeI have been a tutor and teacher for students of every skill-level for over ten years. I have worked with students of all ages: kindergarten through older adults. I really loves math, physics, and programming, and have devoted many hours of my own time to the continued study of Number Theory, Computer Science, and Pure Mathematics. I ranked nationally and won a cash prize in a Math Competition hosted by The American Mathematics Association for Two Year Colleges in 2016.I am also passionate about psychology, coaching, training and personal development, and make a habit out of continuing to learn and understand more about the mind and human personality.  I teach mindfulness meditation and can provide techniques for dealing with the stress of test anxiety, and adopting the right mindset to excel on your upcoming exam. ***CONTACT ME***Please write to me through the craigslist system as well as: testprep.math.physics.tutor (at geemale)(I've misspelled the word as the craigslist filter doesn't allow me to post the full name). The craigslist system is not always reliable, so by writing through 2 systems, I'm most likely to receive your inquiry.  ",False,2021-12-24
2021-12-14T08:47:54-0600,https://houston.craigslist.org/lss/d/houston-experienced-economics-game/7420601955.html,None,None,None,houston,"I'm a PHD student of Economics at NYU, I have a B.S. and a M.S degree in Mathematics. I have 5 years of teaching experience at bachelors and masters level. I have had outstanding TA evaluations.I tutor all courses of Economics: Statistics, Microeconomics, Macroeconomics and Game Theory.I also tutor all levels of mathematics (Algebra, Calculus, Probability and Statistics, Linear Algebra, Geometry etc.) in COLLEGE and HIGH SCHOOL level. During my tutoring career I've helped more than 50 students to improve their knowledge and their grades. I am also an ex math Olympian. I have medals in the International Mathematical Olympiads. I have experience of teaching at Math Olympiads training camps in high school and middle school level.Call/text or email for further information.",False,2021-12-24
2021-11-26T12:19:48-0600,https://houston.craigslist.org/lss/d/houston-math-computer-science-test-prep/7412896040.html,35,Houston,None,houston,"BlakeTutoring.comOVER 450 5-star reviews on Wyzant & Thumbtack1 hour sessions for only $5730 minute sessions for only $35Text/Call: 724-804-8356Hi, my name is Alexander Blake, and I have been tutoring for over 10,000 hours! I graduated with a Bachelor's in Computer Science from California State University, Fullerton. In my time tutoring, I have tutored elementary through graduate level students.I have successfully prepared students for SAT and ACT Math tests, and up to Calculus level work. In high school, I was in an accelerated math program where I was able to take AP Calculus AB my junior year, and AP Calculus BC my senior year. After taking the AP Calculus AB & BC Exams, I scored a 5 out of 5 on both tests. This allowed me to not only begin my higher-level math courses early in college but has also enabled me to keep my math skills refined, and graduate with a 3.8 GPA.My tutoring philosophy focuses on the individual. I like to know what each of my clients likes to do outside of school so I can relate the math concepts they are learning about things they enjoy doing. To accomplish this, I personally design my lesson plans and customize them to my client's personality. For example, if I have a student that plays basketball, I will have them solve problems that incorporate concepts of basketball, such as finding a team's field goal percentage. By focusing on each person uniquely, I am able to fully understand why the student is not grasping certain concepts and can help them understand concepts and terms they are already familiar with. This is why all of my students have been and will continue to be successful!Math: Algebra I/II, Calculus (AP AB & College Level), Common Core, Geometry, Precalculus, Statistics (AP/College Level), & TrigonometryComputer Science: AP CS A/Principles, C/C++, CSS, HTML, Java, JavaScript, Linux (Bash/Zsh), Python, & SQLTest Preparation: ACT (All Sections), ASVAB, GED, HiSET, & SAT (All Sections)Text/Call: 724-804-8356 ",False,2021-12-24
2021-12-13T15:46:03-0600,https://houston.craigslist.org/lss/d/houston-gmat-gre-training-sat-act-math/7420379472.html,None,"Houston, Anywhere",None,houston,"GMAT/GREI'm a full-time GMAT/GRE instructor/tutor with 99th% GMAT and GRE scores, an extensive background in teaching, and a track-record of success.   As an accomplished and dedicated educator with 15 years of experience, I take immense satisfaction in helping my students excel!  I’m passionate about helping students at all skill-levels realize their full potential. There is no experience more rewarding than coaching a student from a place of anxiety and frustration, to confidence and mastery.  Watching my students go on to conquer the GMAT/GRE and gain admission to their dream schools is the reason I've dedicated myself to teaching. SAT/ACTI've designed curricula and taught SAT and ACT prep classes to small and large groups. Over the past 15 years, I have tutored many students one-on-one to ace the SAT and ACT. Math/PhysicsI'm a former high school math and physics teacher, and college statistics instructor.  My interest in teaching was initially sparked in college after I saw first-hand how many students dropout of physics and math classes confused and discouraged from further study.  I decided to make it my mission to translate these subjects into a language that people can understand (and even enjoy!). I tutor math and physics through the college-level.   (See the very bottom of this ad ""ABOUT ME"" to learn more about my background)   ►GMATI specialize in all things GMAT, and have made it my mission to help students navigate and excel at this logical, nuanced, quirky test. I scored a 760 (99th%) on the exam.My Experience Includes:- Designing a comprehensive GMAT curriculum and teaching GMAT prep   classes at an international school - Teaching the Manhattan Prep and Veritas Prep curricula - Editing Official Guide questions for GMAC (the makers of the exam) and    Wiley Publishing - Writing GMAT Quantitative questions and explanations for a major test-prep   company - And finally: coaching hundreds of students on all sections of the GMAT one-on-  one. Scores My Past Students Have Achieved:780, 770, 740, 710, 760, 690, 720, 760, 680, 720, 730, 760, 700, 710, 730, 740, 760My students have been admitted to top schools such as Harvard Business School, Wharton, The University of Chicago Booth School of Business, Kellogg and Columbia. ►GREWe all know the importance of the GRE for admission to graduate school, and I've devoted myself to breaking down the GRE barrier for graduate applicants. I've designed a GRE curriculum and taught intensive (20-hr per week) GRE classes at an international school to students of all levels from around the world. I've also tutored hundreds of students on all sections of the GRE.  My students have gained admission to a wide range of programs: MBA, Policy, Economics, Applied Math, Social Work, Clinical Psychology etc.***CONTACT ME***Please write to me through the craigslist system as well as: yourgmattrainer (at geemale)(I've misspelled the word as the craigslist filter doesn't allow me to post the full name). The craigslist system is not always reliable, so by writing through 2 systems, I'm most likely to receive your inquiry. ► My Tutoring Approach ►My tutoring approach is systematic, organized, and thorough.  I can help you devise a step-by-step plan to reach your target score.I offer: -	A Customized-Curriculum:   I select a curriculum for you (from trusted names such as Manhattan and Veritas)   based on your skill-level and other factors, and tailor and adapt it to fit your   needs each step of the way   Note: If you've already been studying for a while and don't need a full   curriculum, I can provide you with resources to tune-up skills in particular areas   of weakness-	Targeted Homework Assignments  with tons of practice problems to sharpen your skills- Structure and Accountability:  We will put together a systematic Plan-of-Action so you can rest assured that   you're optimizing your study time, and working towards your target score in the   most efficient way possible - Full Access to a Library   of the best prep books available (no additional charge)-	Guidance and Advice   from top-to-bottom on solving real GMAT/GRE questions - I help you optimize   content knowledge, strategy, reasoning, and timing- Performance Analytics   so you can measure your improvement over time as you work with me- Practice Test Analysis:  I will do a deep-dive into your practice tests to help you understand why you're   scoring as you are► GMAT Student Endorsements ►P did an excellent job working with me to refine my quant strategy on the GMAT and her efforts, advice and suggestions yielded tangible improvements to my score, which improved from Q41 (43%) to Q49 (78%) from just over 2-3 weeks of prep - I enjoyed the learning process and would highly recommend making the investment and going with P. Totally worth it as she's fantastic.Sid660 (77th%) to 760 (99th%)! I decided to work with P on my GMAT Quant score, which started out low at 39 (39th%). She did a great job targeting things I didn't even know I was weak in, sharing resources with lots of good questions and lessons, and giving me the confidence I needed to feel like I could get a good score (that was most important of all). After 3 sessions, I brought my Quant score up to a 49 (77th%), and my overall score up from 660 to 760! I would HIGHLY recommend P if you're looking for a great tutor!  GabrielaI got a 610. Honestly, I cannot believe you helped raise my score by 60 points (550 to 610) in just two and a half weeks! I can only imagine if I worked with you longer, how well I could have done. With your help I was accepted into B-school on scholarship!Amara  Hi P - I wanted to thank you for your tutoring sessions a few months ago.  You got me thinking in the right direction about GMAT verbal.  I took the test today and scored a 770 (Q:50, V46)! Thanks so much!JonathanI want to say thank you (again) for your help - I mean it when I say I literally could not have done this without you! Thank you for sticking with me, and for encouraging me through even the really, really bad sessions. I am very, very grateful!  I applied R1 to Columbia, USC, and UCLA, and was lucky to be accepted to all three! I received full-tuition scholarships to USC and UCLA!!!ElainaI got a 760 on the GMAT! 49 on quant, 47 verbal, 8 IR. Thanks SO much for your help P! Evan P is one of the best GMAT tutors I have come across. I was struggling with my preparation for GMAT before I met her. P is an amazing teacher: she is not only extremely personable but also great at keeping the content fun and interesting. She does a great job at teaching the tricks of the trade, a lot of which there isn't time for in the online course. If you're looking to beat the GMAT, look no further than P!VaibhavThe results are in!I got a 710!!!!!!!!!!!!!!!!!!!!!!!!38 Verbal49 QuantSo freaking glad that I made it this high.You're the best tutor ever! Thank you so much for the help and recommendations and everything!LiamI got a 740! Thanks for all your help!HarvinAfter only ~2 weeks of work with P, I was able to make a 20 point increase in my official score, with even greater increases in my practice test scores.  P's greatest strength is her ability to understand the student's work process and point out flaws with it, rather than relying on a canned problem explanation. This is a huge differentiating factor between P and other tutors I've worked with - she was able to help me see where I was going wrong with a particular problem which helped me to modify my thinking across problem types, rather than relying on memorized formulas or explanations. P was an amazing tutor. I was only able to work with her for a few weeks before I had to take my exam, but with more time working with her I would be able to increase my score even more. I've already recommended P to a few friends who are preparing for the GMAT and will continue to recommend her to anyone who starts prep.  During the short time I worked with P, she not only helped to tutor me, but also helped to mentor me through the GMAT process. Although I only hired her as a tutor, she was able to hone in on my anxiety over the Quant section problems and give me the confidence in my own skills that I needed to succeed on the test. I think this is a very rare quality to find in a tutor, and her help was invaluable in increasing my score. C.TWhen I took my initial GMAT diagnostic, I scored a 570. I tried studying diligently on my own for a while and saw some improvement, but after I'd achieved all the ""quick fixes,"" I found myself hovering around the mid 600's and plateauing. When I started working with P, my scores took off - she helped me structure a tailored plan that suited my study needs and ensured that I stayed on track. After two months of working with P, I took the test and hit a personal best of 730! If I had to do the whole thing over, I'd do myself a favor and start working with P at the beginning.Lexie -  full scholarship to Babson MBA programHi P: I am truly grateful to you and your teaching. In 3 weeks under your guidance, I went from a 540 to a 670! My gmat split was (GMAT 670 - Q 49, V 32). I never even expected over 25 in Verbal.  THANK YOU for all your efforts!AnshumanWithin ~5 weeks I went from 620 to 710 with P's help. P is very flexible and, unlike other tutors that require problems well in advance of the session, she can still help you even if you put her on the spot with a sudden problem. I had been searching for a tutor prior to finding P. I had several sessions with another tutor, and their method wasn't anywhere near as clear or helpful as P's. P has been an incredibly helpful teacher. I highly recommended her.  L.NP is the perfect example of the benefits of one-on-one tutoring. She identified my personal strengths and weaknesses with diagnostic tests and came up with a targeted improvement strategy right away. We set benchmarks and reachable goals, and she pushed me to correct old poor test taking habits and develop strong new ones. 590 to 680 GMAT in ~4 months.Neil - admitted to Harvard Business SchoolHey P - I got a 710 today! 44 on quant, 42 verbal. Thanks again for all your help!! Without your tutoring I definitely could not have upped my score this much. Candace - admitted to U of Chicago Booth Business SchoolI've been practicing today, and I just wanted to let you know, after going over combinatorics in our last session, suddenly I'm actually able to tackle these questions!! Very pleased. BurhanI came to P for Verbal tutoring.  I was at V 28 (52%) originally and P helped me get V 39 (89%) on the actual exam (my overall score went from 650 to 720!).  P was extremely helpful and attentive and made sure our tutoring sessions were interactive.  I felt well-prepared with the homework assignments and feedback following the practice questions.  P helped me identify my weaknesses in Critical Reasoning, and helped me improve through practice with real exam questions. The process was a massive help for me!  If you're looking for a tutor who will provide you with all the materials and guidance for preparing for the GMAT verbal, I recommend P.  RukhaamHi P - just wanted to let you know I scored a 720 on the GMAT the other day. Wouldn't have been able to do it without your help so really appreciate the time and the effort! Ben P is an excellent tutor. She has a lot of experience working with students and is able to quickly diagnose areas of weakness and assign work for you to improve quickly. Helped me so much with my GMAT - Thanks! Jake ► GRE Student Endorsements ►P is an excellent GRE teacher!! I took Kaplan's GRE course and it did not help me. After many attempts to find a good GRE math teacher I found P. She is an awesome tutor, and I strongly recommend her. She is really patient! My GRE quantitative score was 151 (44% percentile), but after three months with P as a tutor I got 160!! (78th percentile). If you need a really good score on the GRE she is your best option."" America - Admitted to Georgetown Policy Program I had a wonderful experience with P - she was amazing! She came prepared with a customized plan that addressed my need to prepare for the exam in three weeks. While I don't recommend giving yourself only three weeks to prepare, I was very fortunate that P was able to help me in such a short time period. After 3 weeks, my Quant score went from 149 (34th%) to 155 (59th%)!  The bump in points put me right where I needed to be. I just want to add that I did get into my top pick for grad school and I felt more confident going into the interviews with solid GRE scores that were more in line with the rest of my academic achievements. Thank you again P!  Fre'Etta - Admitted to MD Anderson Medical Physics Program    I took the GRE a couple of hours ago and got a 168Q (95th%)/164V (94th%)! I can't thank you enough for helping me get to this point- I wouldn't have learned the nuances of the test or the most efficient solving methods without your help.  Ram - Economics Ph.D Applicant P and I spent only a handful of hours together, but in those few hours, the resources and strategies she provided certainly made a positive impact on my performance, as evidenced by the large jump in my Quant score!  Hearing that a subject matter expert like her believed in the skills I had was a major confidence boost.  In just under 2 weeks of prep time, I raised my score from Q157 (62nd%) to Q165 (85th%)…thank you P!  Niki - MBA Applicant I am so happy with the improvements I saw during our time working together!  My Quant score on a practice test before I started working with you was in the low 40's percentile-wise.  After 2 months of tutoring, I scored 159 (73rd%) on Quant and 164 (94th%) on Verbal!  I know that I would have never been able to get my scores without your help, and I sincerely appreciate it! Julia - Admitted to UChicago Policy Program  I just took the GRE on Monday, and very fortunately got the score I wanted (Quant 162 (82nd%)/Verbal 162 (90th%)).  You have been great, and I highly recommend you!Becca - Business School Applicant   Thank you so much for all your help!  I received a 158 (70th%) on Quant (up from 154 (55th%)).  I'm pretty excited about my scores and would be happy to recommend you to whomever!  Garrett - Admitted to Columbia Business School   Hi P: I wanted to let you know that I scored 153 (51st%) on Quant (up from 149 (34th%)) and 153 (60th%) on Verbal (up from 147 (34th%))!!  I am definitely happy with my scores, thank you so much for helping me raise them by 4 and 6 points in just a few weeks!Avery - Information Technology Applicant I upped my quant score to a 162 (82nd%) from a 156 (63rd%), and I'm very pleased!!  Thank you again for everything, couldn't have done it without you! Cat - Business School Applicant ***CONTACT ME***Please write to me through the craigslist system as well as: yourgmattrainer (at geemale)(I've misspelled the word as the craigslist filter doesn't allow me to post the full name). The craigslist system is not always reliable, so by writing through 2 systems, I'm most likely to receive your inquiry.    ABOUT MEI earned a B.S. in Chemical Physics from the Rice University Honors Scholar program, and won many prestigious, national and international scholarships in high school, including the Intel Science Talent Search, Intel Science and Engineering Fair, and Junior Science and Humanities Symposium ($20,000 scholarship + paid trip to London). In college, I won a research award for my work in nanotechnology, and earned a grant to write about science for high school students. I discovered my passion for teaching and tutoring in college.  Since then, I've taught GMAT/GRE/SAT/ACT prep courses, college statistics, and high school physics and math (all levels through calculus) in a classroom setting.   I've tutored test-prep, physics, math and chemistry through the college-level. In 2014, I transitioned into GMAT and GRE instruction full-time, and custom-wrote GMAT/GRE curricula and taught prep classes at an international school.  In 2016, GMAC and Wiley Publishing hired me to review the Quantitative  questions in the Official Guide for GMAT Quantitative Review 2017.  Currently, I tutor GMAT/GRE full-time.***CONTACT ME***Please write to me through the craigslist system as well as: yourgmattrainer (at geemale)(I've misspelled the word as the craigslist filter doesn't allow me to post the full name). The craigslist system is not always reliable, so by writing through 2 systems, I'm most likely to receive your inquiry.    ",False,2021-12-24
2021-12-13T13:38:52-0600,https://houston.craigslist.org/lss/d/beachwood-math-science-act-sat-lsat/7420316332.html,None,Houston,None,houston,"I am a Case Western Reserve University and University of Maryland graduate. Already, I have a JD and MBA from Case, and I graduated with a BSc in Biological Sciences and BSc in Psychology, plus an Honors degree, from the University of Maryland. I am available to tutor elementary through college/graduate level students in Sciences, Math, Statistics and English and in preparation for Math, Science, Economics, Business, PSAT, ACT, SAT, PCAT, GRE, GMAT, LSAT, MCAT, ASVAB, STEM disciplines, & Graduate School coursework! Also, I tutor online classes for graduate and undergraduate schools. I have had experience teaching in one-on-one situations and in the classroom. My rates are based on my expertise and hours are flexible. My cell # is 443 739 4141    ",False,2021-12-24
2021-12-12T11:49:20-0600,https://houston.craigslist.org/lss/d/houston-spss-statistics-geometry-sas/7419844737.html,"[50, 100, 135]",None,None,houston,"I hope everything is fine and I am glad to have you here. I am fully vaccinated and available to meet in – person and Online tooSpecialization:I hold a Doctorate in Statistics with an Undergraduate Degree in Math (Major)15+ years of tutoring experience via digital board.Get: 1. 100% Excellence work2. A+ Grade3. 100% buyer satisfaction with excellent teaching 4. Fee after work done5. Teach concept in effective mannerService specifics:College Algebra Integration Differential equations Limits Series Linear Algebra Linear Programming Operations research Numerical Analysis Mathematics Advanced Calculus 1 Calculus 2 Calculus 3 Trigonometry Vectors Higher Mathematics Complex analysis Pre-calculus Complex analysis Discrete Finite Math Differentiation Excel Tableau Pre-Algebra Tutor MinitabRate:Zoom 1-on-1 tutoring$50 First hour (1hr) $100 (2hrs)$135 (3hrs)Credentials:Worked for 2 companies namedDatameer (2014-2017) as a Statistics Data AnalysisIBM (2017 onwards) as a Senior Statistician Tutoring Keywords: MATH 116 Calc MBA 626, 215, QMS 423, BUS 14A, BUS 14B, Pre-Calculus MATH 1 (UCLA) STATISTICS 10 (UCLA), MATH 10A (UCSD), MATH 10B (UCSD), MATH 20A (UCSD), MATH 20B (UCSD), MATH 20C (UCSD), MATH 20D (UCSD), MATH 11 (UCSD), MATH 2 (UCSD),Math12400MATH 8 (SMC), MATH 31A (UCLA), MATH 112, MATH 120, MATH 102 (LMU), MATH 142, MATH 241/242, STAT 015, STAT 050, MATH 10, MAT 191, MATH 114, MATH 117, MATH 110C, MATH 130C, MATH 131, MATH 137,, MATH 138, MATH 150C, MATH 160C, MATH 138, MATH 150, MATH 160, MATH 200, MATH 220 (SBCC), MATH 124MAT 192, MAT 131, MAT 321, MAT 421, MAT 131, MATH 227, QMS 321, IS 310 MAT240, (CSULB),MAT 323, MAE 505, MATH 2 (UCSD), MATH 3C (UCSD), MATH 4C (UCSD)I can send you either a hand written or a word document according to your need. For live - Hand written work in specific time.",True,2021-12-24
2021-12-10T20:37:21-0600,https://houston.craigslist.org/lss/d/houston-online-exams-math-help-tutoring/7419262258.html,None,None,None,houston,"Need help with online school? Contact me for exam or homework help. I'm a recent math and computer science graduate, and an experienced tutor. Contact me on discord at mysteriousSpoon#1122, or send an email. I've also got a friend who's very good with econ, and a few others who can do chemistry and physics as well.I can help with:-Calculus-Multivariable Calc-Precalc-Discrete math-Linear Algebra-Algebra-Probability-Statistics/R-Finite Math-Microecon-Econometrics-And More!    ",False,2021-12-24
2021-12-10T13:37:05-0600,https://houston.craigslist.org/lss/d/houston-calculus-physics-statistics/7419091232.html,None,"Houston, Denton, All Of Texas",None,houston,"CONTACT INFO: Phone: 559 367 9338 (plz call or text for instant response) or email me at berkeley22(att)(yahooo).(comm)Help with exams, quizzes, assignments etc. is provided with guaranteed results. Vastly experienced and very patient tutor holding degrees Bachelor of Science in Mathematics and Master of Science in Mechanical Engineering (in progress). Cheapest prices and A+ grade guaranteed. Group rates as low as $ 20 an hour. Very affordable individual rates also available. Please inquire at 559 367 9338 (call or text). Available in the following subject areas:MATH: Differential Equations, College Calculus (I, II, III), Multivariable Calculus, Business Calculus, Finite Math, High School Calculus (AP AB / BC), Pre-calculus, Advanced Math, Honors Math, Trigonometry, Geometry, and AlgebraSTATISTICS: All levels (College and High School), Business Statistics, Decision Sciences Statistics, Probability and Statistics for EngineersPHYSICS: University Physics (I, II, III), High School Physics (AP AB / BC), Introductory and General PhysicsENGINEERING: Statics, Dynamics, Electric Circuits Analysis (I, II, III), Signals and Systems, Digital And Analog Communication Systems (EE 558), Engineering Math, Probability and Statistics for Engineers",False,2021-12-24
2021-12-10T11:13:10-0600,https://houston.craigslist.org/lss/d/programmingweb-designsocial/7419008730.html,None,None,None,houston,"*******************************************I'm in houston area and can meet you in person,*******************************************A. Programming    Experienced tutor can teach you following programming languages: ****** C,****** C++,****** Java,****** PHP ****** TIBCO****** Database: SQL, PL/SQL, Database Design and Implementation, and  Nosql Database MongoDB******* HTML, CSS, JavaScript, *******Assembly *******Pascal*******PythonB. Web Development      I can build the website for you or teach you how to build and update  website, such as          1. buying domain name, choosing hosting plan for your own website.         2. design web pages, edit and update your web contents, shopping cart, blog,             create logo,image animation in 2D and 3D, Audio/video, social media integration etc.         3. market your website to reach more people using search engine optimization techniques or            social media (facebook twitter, instagram, pinterest etc)         4. how to use Frontpage, Dreamweaver, Photoshop, Joomla, Wordpress, Shopify or whatever software you               use.       I can work with your budget to build your website, so don't worry about too much about cost.C. Computer Hardware and Software      I can teach you  a lot about computer hardware, software:          1.  Troubleshoot computer running slow, restarting , wont' start, no sound, shut down by itself for unknown reasons,  bend or broken CPU pin, CPU overheating,          2. Computer hardware maintenance, installation, upgrade such as:                install PC Power Supply, PC fan, TV card, Motherboard, CPU, Hard Drive, Memory, CD/DVD drive, floppy drive,            PCI card  laptop keyboard replacement, LCD screen replacement, keyboard cleaning, etc.        3. Software installation and configuration such as: setup of email server, web server, database server,  etc        4. Computer Virus cleaning.        5. Hard drive health checkup, monitoring, testing, imaging and partition, defragmenting,erase the hard drive.         6. Create your own Operating System restore CD/DVD.         7. Data backup, retrieval and Recovery                   (1).back up your operating system, other softwares and your data                   (2). Recover accidentally formatted /deleted files from hard drive, usb , floppy diskette, zip drives,                         smart media and   compact flash cards, remote drive, drive images,cd/dvd                  (3). Retrieve files from computer that won't boot.                  (4). Recover files lost due to virus attack, software errors, power failure, misuse of command if it's                          recoverable.         8.Delete files that stubbornly refused to be deleted by you.         9.Internet troubleshooting such as: no internet connection, no wireless signal. slow speed.        10. enable movies/dvds that won't play by itself to play. convert different move file formats.        11. File splitting, compression, copying          Cut large-size file to smaller-size files to fit into the size of your CD/DVD, USB. Compress files to reduce size,         shrink large, size movie file, Copy files from damaged cd/dvd disc, usb, floppy diskette to your computer if it         can be done. Prevent the   can't-copy-back-to computer problem occurred after copying/burning files to CD/DVD, USB, floppy diskette.  Transfer files from old computer to new computer        12.Test the quality of DVD/CD Disc.        13.Protect your usb drive: worry about your USB drive files maybe viewed by others ? protect your usb                drive with password        14. Lost /forgotten password to operating system and can't log in? you can probably reset it !        15. Microsoft office suite assistance: Word, Excel, powerpoint, outlook etc       16. Migrate operating system,copy partition, hard disk from one to the other, create,split, merge,resize,recover partition,D. Math tutoring                       I can tutor you algebra, geometry, trigonometry from elementary level to college level.E. Audio /Video Editing        Audio noise removal, equalize, delete and  add  or combine your audio recording. add text, picture, subtitle, voice over to your video.  etc     ",False,2021-12-24
